Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,2015,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,87.8887710571289
Bangladesh,BGD,2014,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,85.5547332763672
Bangladesh,BGD,2013,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,85.5271530151367
Bangladesh,BGD,2012,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,77.8329086303711
Bangladesh,BGD,2011,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,77.984992980957
Bangladesh,BGD,2007,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,61.8728103637695
Bangladesh,BGD,2001,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,63.622730255127
Bangladesh,BGD,1991,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,44.6808280944824
Bangladesh,BGD,1981,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,35.6532516479492
Bangladesh,BGD,2019,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,71.9483871459961
Bangladesh,BGD,2018,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,71.1819381713867
Bangladesh,BGD,2017,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,70.0857009887695
Bangladesh,BGD,2016,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,69.8972091674805
Bangladesh,BGD,2015,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,62.2529907226563
Bangladesh,BGD,2014,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,57.8609313964844
Bangladesh,BGD,2013,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,57.7890014648438
Bangladesh,BGD,2012,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,54.2360382080078
Bangladesh,BGD,2011,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,55.1194381713867
Bangladesh,BGD,2007,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,43.7408485412598
Bangladesh,BGD,2001,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,40.8233489990234
Bangladesh,BGD,1991,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,25.8389797210693
Bangladesh,BGD,1981,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,17.9716300964355
Bangladesh,BGD,2019,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,77.4414901733398
Bangladesh,BGD,2018,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,76.6692581176758
Bangladesh,BGD,2017,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,75.7023620605469
Bangladesh,BGD,2016,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,75.6188507080078
Bangladesh,BGD,2015,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,68.0553588867188
Bangladesh,BGD,2014,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,64.3650894165039
Bangladesh,BGD,2013,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,64.2137680053711
Bangladesh,BGD,2012,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,61.5428695678711
Bangladesh,BGD,2011,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,62.4830589294434
Bangladesh,BGD,2007,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,49.8323287963867
Bangladesh,BGD,2001,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,53.8960914611816
Bangladesh,BGD,1991,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,44.314281463623
Bangladesh,BGD,1981,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,39.7322998046875
Bangladesh,BGD,2019,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,74.6844635009766
Bangladesh,BGD,2018,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,73.9122009277344
Bangladesh,BGD,2017,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.8929672241211
Bangladesh,BGD,2016,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.7587203979492
Bangladesh,BGD,2015,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.1373291015625
Bangladesh,BGD,2014,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.0932998657227
Bangladesh,BGD,2013,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.0155410766602
Bangladesh,BGD,2012,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,57.8607482910156
Bangladesh,BGD,2011,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,58.7691802978516
Bangladesh,BGD,2007,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,46.6636009216309
Bangladesh,BGD,2001,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,47.4855003356934
Bangladesh,BGD,1991,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,35.3193016052246
Bangladesh,BGD,1981,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,29.2272300720215
Bangladesh,BGD,2019,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2018,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2017,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2016,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2015,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2014,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2013,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2012,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2011,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2010,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2009,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2008,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2007,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2006,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2005,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2004,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2003,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2002,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2001,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2000,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,1999,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,1998,"Compulsory education, duration (years)",SE.COM.DURS,5
Bangladesh,BGD,2018,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.07471001148224
Bangladesh,BGD,2017,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.07176005840302
Bangladesh,BGD,2010,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.06251001358032
Bangladesh,BGD,2009,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.04786002635956
Bangladesh,BGD,2008,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.06190001964569
Bangladesh,BGD,2007,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.07234001159668
Bangladesh,BGD,2006,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.05589997768402
Bangladesh,BGD,2005,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.04550004005432
Bangladesh,BGD,1990,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.84442001581192
Bangladesh,BGD,1989,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.81181001663208
Bangladesh,BGD,1988,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.805660009384155
Bangladesh,BGD,1987,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.691850006580353
Bangladesh,BGD,1986,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.691039979457855
Bangladesh,BGD,1985,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.692030012607574
Bangladesh,BGD,1984,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.696850001811981
Bangladesh,BGD,1983,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.605400025844574
Bangladesh,BGD,1982,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.707409977912903
Bangladesh,BGD,1981,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.694850027561188
Bangladesh,BGD,1980,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.604709982872009
Bangladesh,BGD,1979,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.605199992656708
Bangladesh,BGD,1978,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.606620013713837
Bangladesh,BGD,1977,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.608430027961731
Bangladesh,BGD,1976,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.543429970741272
Bangladesh,BGD,1975,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.537230014801025
Bangladesh,BGD,1974,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.514970004558563
Bangladesh,BGD,1973,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.551769971847534
Bangladesh,BGD,1972,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.55146998167038
Bangladesh,BGD,1971,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.486090004444122
Bangladesh,BGD,1970,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.490260004997253
Bangladesh,BGD,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.11591005325317
Bangladesh,BGD,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.11663997173309
Bangladesh,BGD,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0859500169754
Bangladesh,BGD,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05958998203278
Bangladesh,BGD,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08538997173309
Bangladesh,BGD,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.06429994106293
Bangladesh,BGD,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05578005313873
Bangladesh,BGD,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.05332005023956
Bangladesh,BGD,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.753639996051788
Bangladesh,BGD,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.726050019264221
Bangladesh,BGD,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.716489970684052
Bangladesh,BGD,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.623650014400482
Bangladesh,BGD,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.627960026264191
Bangladesh,BGD,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.607200026512146
Bangladesh,BGD,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.616020023822784
Bangladesh,BGD,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.569419980049133
Bangladesh,BGD,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.530789971351624
Bangladesh,BGD,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.517599999904633
Bangladesh,BGD,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.526970028877258
Bangladesh,BGD,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.498580008745193
Bangladesh,BGD,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.500899970531464
Bangladesh,BGD,2019,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16673004627228
Bangladesh,BGD,2018,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.1620899438858
Bangladesh,BGD,2017,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.16892004013062
Bangladesh,BGD,2016,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.10351002216339
Bangladesh,BGD,2015,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.12749004364014
Bangladesh,BGD,2013,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08179998397827
Bangladesh,BGD,2012,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.13694000244141
Bangladesh,BGD,2011,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.15132999420166
Bangladesh,BGD,2010,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.12223994731903
Bangladesh,BGD,2009,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.07799005508423
Bangladesh,BGD,2008,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.12472999095917
Bangladesh,BGD,2007,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.05272996425629
Bangladesh,BGD,2006,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.05611002445221
Bangladesh,BGD,2005,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.06519997119904
Bangladesh,BGD,2004,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.02565002441406
Bangladesh,BGD,2003,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09967005252838
Bangladesh,BGD,2002,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.1003999710083
Bangladesh,BGD,2001,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.08193004131317
